Unnamed: 0,id,cmpdname,smiles,mw,mf,polararea,complexity,vdw_volume
699,44150458,"(((Acetoxy)methyl)octahydro-4,7-methano-1H-indenyl)methyl acrylate",CC(=O)OCC1(CCC2C1C3CCC2C3)COC(=O)C=C,292.4,C17H24O4,52.6,458.0,273.01671192931144
700,56835610,5-Acetylaminopentyl acrylate,CC(=O)NCCCCCOC(=O)C=C,199.25,C10H17NO3,55.4,202.0,193.13133259044005
701,129854601,3-(Octyloxy)-3-oxopropyl acrylate,CCCCCCCCOC(=O)CCOC(=O)C=C,256.339,C14H24O4,52.6,248.0,254.64886434813195
702,19859974,12-Hydroxydodecyl Acrylate (Stabilized),C=CC(=O)OCCCCCCCCCCCCO,256.38,C15H28O3,46.5,202.0,262.9550511467106
703,14473597,2-Chlorocyclohexyl acrylate,C=CC(=O)OC1CCCCC1Cl,188.65,C9H13ClO2,26.3,179.0,171.13193236836895
704,20550278,1-Ethoxyethyl acrylate,CCOC(C)OC(=O)C=C,144.17,C7H12O3,35.5,120.0,140.57803485422207
705,68648646,1-[(1-Adamantyl)methoxy]-2-methylpropyl 2-(trifluoromethyl)acrylate,C=CC(=O)OC(OCC12CC3CC(CC(C3)C1)C2)C(C)C,360.4,C19H27F3O3,35.5,497.0,282.30095522896755
706,21888930,Phenoxy acrylate,C=CC(=O)OOC1=CC=CC=C1,164.16,C9H8O3,35.5,159.0,154.65988154997402
707,22348578,Salicyl Acrylate,C=CC(=O)OCC1=CC=CC=C1O,178.18,C10H10O3,46.5,189.0,166.8427640419805
708,66995440,Fluorene acrylate,C=CC(=O)OC1=CC=CC2=C1CC3=CC=CC=C32,236.26,C16H12O2,26.3,336.0,228.79871831520887
709,69782405,Benzoine acrylate,C=CC(=O)OC1=CC=CC=C1C(=O)C(C2=CC=CC=C2)O,282.29,C17H14O4,63.6,384.0,262.85638943590567
710,87114693,Coumaryl acrylate,C=CC(=O)OC/C=C/C1=CC=C(C=C1)O,204.22,C12H12O3,46.5,237.0,195.76670968368245
711,129673021,Carbonyl acrylate,C=CC(=O)OOC(=O)C1=CC1=O,168.1,C7H4O5,69.7,299.0,139.85020087309857
712,133188422,Nitrogen acrylate,C=CC(=O)ON(OC(=O)C=C)OC(=O)C=C,227.17,C9H9NO6,82.1,283.0,195.36593557964363
713,53829200,Piperidyl acrylate,C=CC(=O)ON1CCCCC1,155.19,C8H13NO2,29.5,150.0,149.7663578963691
714,14527824,Binaphthyl acrylate,C=CC(=O)OC1=C(C2=CC=CC=C2C=C1)C3=CC=CC4=CC=CC=C43,324.4,C23H16O2,26.3,485.0,316.91733292257777
715,19779557,Thiophenyl acrylate,C=CC(=O)OC1=CC=CS1,154.19,C7H6O2S,54.5,145.0,136.69267563549167
716,21871645,Resorcinol acrylate,C=CC(=O)OC1=CC=CC(=C1)O,164.16,C9H8O3,46.5,177.0,151.01467962458727
717,57789513,Sulfodecyl acrylate,C=CC(=O)OCCCCCCCCCCS(=O)(=O)O,292.39,C13H24O5S,89.0,343.0,261.0053156628406
718,87194114,Sulfooctyl acrylate,C=CC(=O)OCCCCCCCCS(=O)(=O)O,264.34,C11H20O5S,89.0,315.0,229.6959504200785
719,137796794,Acrylamine acrylate,C=CC(=O)OC(=C)C(=O)N,141.12,C6H7NO3,69.4,195.0,124.3357221865004
720,20243842,Nitrobenzyl acrylate,C=CC(=O)OC(C1=CC=CC=C1)[N+](=O)[O-],207.18,C10H9NO4,72.1,253.0,182.03756945202923
721,20520029,Ethylacetyl-acrylate,CCCC(=O)OC(=O)C=C,142.15,C7H10O3,43.4,149.0,135.4929962635431
722,21807586,2-Indolyl acrylate,C=CC(=O)OC1=CC2=CC=CC=C2N1,187.19,C11H9NO2,42.1,239.0,174.50324364086083
723,22709189,Butylphenyl acrylate,CCCCC1=CC=CC=C1OC(=O)C=C,204.26,C13H16O2,26.3,211.0,208.63327972653462
724,57062121,Methylvinyl acrylate,CC=COC(=O)C=C,112.13,C6H8O2,26.3,114.0,114.24624411164845
725,69199120,4-Menthyl acrylate,CC1CCC(CC1)(C(C)C)OC(=O)C=C,210.31,C13H22O2,26.3,235.0,216.32552469612165
726,129831453,Nitropropyl acrylate,C=CC(=O)OCCC[N+](=O)[O-],159.14,C6H9NO4,72.1,161.0,136.59207002404492
727,21798085,Acetaldehyde acrylate,C=CC(=O)OCC=O,114.1,C5H6O3,43.4,106.0,103.9331786936343
728,53685801,Ethyl-vinyl acrylate,CCC=COC(=O)C=C,126.15,C7H10O2,26.3,125.0,129.8380005595372
729,12547706,Acrylonitrile acrylate,C=CC(=O)OC(=C)C#N,123.11,C6H5NO2,50.1,196.0,117.97149957009074
730,129803589,Phenylmercury acrylate,C=CC(=O)O[Hg]C1=CC=CC=C1,348.75,C9H8HgO2,26.3,162.0,161.70083088987738
731,20195709,Oxyethoxyethyl acrylate,CC(O)OC(C)OC(=O)C=C,160.17,C7H12O4,55.8,143.0,145.39956820401864
732,54484930,Acetamidomethyl acrylate,CC(=O)NCOC(=O)C=C,143.14,C6H9NO3,55.4,153.0,129.73760549918572
733,89438320,Trimethylphenyl acrylate,CC1=C(C(=C(C=C1)OC(=O)C=C)C)C,190.24,C12H14O2,26.3,222.0,192.68648895559673
734,129686429,Diethylaluminum acrylate,CC[Al](CC)OC(=O)C=C,156.16,C7H13AlO2,26.3,119.0,154.43271094131873
735,13932176,2-Hydroxyoctyl acrylate,CCCCCCC(COC(=O)C=C)O,200.27,C11H20O3,46.5,166.0,200.1785310020652
736,19028358,2-Chloropropyl acrylate,CC(COC(=O)C=C)Cl,148.59,C6H9ClO2,26.3,112.0,134.17919356922798
737,54112393,Di-ethyl-hexyl acrylate,CCCCCC(CC)(CC)OC(=O)C=C,212.33,C13H24O2,26.3,193.0,226.6688841054946
738,88121797,2-Propylacetyl acrylate,CCCCC(=O)OC(=O)C=C,156.18,C8H12O3,43.4,161.0,151.4648857659912
739,129847753,Dimethylpyrazole acrylate,CC1=NN(C=C1OC(=O)C=C)C,166.18,C8H10N2O2,44.1,194.0,155.55380207037638
740,21649872,4-Pyridylmethyl acrylate,C=CC(=O)OCC1=CC=NC=C1,163.17,C9H9NO2,39.2,162.0,157.20360242542918
741,57003781,3-Dibromopropyl acrylate,C=CC(=O)OCCC(Br)Br,271.93,C6H8Br2O2,26.3,123.0,133.5462036276738
742,133083453,Aziridine-2-yl-acrylate,C=CC(=O)OC1CN1,113.11,C5H7NO2,48.2,122.0,104.64480043983377
743,87061321,(e)-4-Hexenyl acrylate,C/C=C/CCCOC(=O)C=C,154.21,C9H14O2,26.3,148.0,161.78058087315236
744,129829186,Glycerol sebacate acrylate,C=CC(=O)OOC(=O)CCCCCCCCC(=O)OOC(=O)C=C,432.4,C19H28O11,166.0,599.0,306.57574015207666
745,18469648,4-Butylcyclohexyl acrylate,CCCCC1CCC(CC1)OC(=O)C=C,210.31,C13H22O2,26.3,203.0,215.96365831768384
746,57008258,4-Phenylazophenyl acrylate,C=CC(=O)OC1=CC=C(C=C1)N=NC2=CC=CC=C2,252.27,C15H12N2O2,51.0,327.0,240.45719937177154
747,14671034,3:2 Fluorotelomer acrylate,C=CC(=O)OCCC(C(C(F)(F)F)(F)F)(F)F,268.13,C8H7F7O2,26.3,295.0,184.0275230609727
748,20607910,p-Biphenyloxy ethyl acrylate,C=CC(=O)OCCOC1=CC=C(C=C1)C2=CC=CC=C2,268.31,C17H16O3,35.5,299.0,263.39628357446594
749,22186490,"3,3-Dimethyl-butyl acrylate",CC(C)(C)CCOC(=O)C=C,156.22,C9H16O2,26.3,142.0,163.11608893570752
750,23513520,2(1-Naphthyl)ethyl acrylate,C=CC(=O)OCCC1=CC=CC2=CC=CC=C21,226.27,C15H14O2,26.3,272.0,224.0953375222675
751,129774010,Eicosanediol di(meth)acrylate,C=CC(=O)OC(CCCCCCCCCCCCCCCCCC)C(O)(O)OC(=O)C=C,482.7,C28H50O6,93.1,596.0,451.475346556893
752,23074693,Norborn-2-ene-5-yl acrylate,C=CC(=O)OC1CC2CC1C=C2,164.2,C10H12O2,26.3,242.0,158.65416905263214
753,129807973,Difluoronitroisopropyl acrylate,CC(C(F)F)([N+](=O)[O-])OC(=O)C=C,195.12,C6H7F2NO4,72.1,237.0,147.00351555862164
754,22182288,2-(Trimethylsilyl)ethyl acrylate,C[Si](C)(C)CCOC(=O)C=C,172.3,C8H16O2Si,26.3,147.0,175.57490916047396
755,53766210,"2,2,2-Trinitroethyl acrylate",C=CC(=O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],235.11,C5H5N3O8,164.0,310.0,161.03372440696646
756,14693001,Bicyclo[2.2.1]hept-2-yloxyethyl acrylate,C=CC(=O)OCCOC1CC2CCC1C2,210.27,C12H18O3,35.5,249.0,200.20123652862114
757,20230537,2-(Ethylcarbamoyloxy) ethyl acrylate,CCNC(=O)OCCOC(=O)C=C,187.19,C8H13NO4,64.599,191.0,170.42260506309228
758,21618589,"2,2,6,6-Tetramethylpiperidinyl acrylate",CC1(CCCC(N1OC(=O)C=C)(C)C)C,211.3,C12H21NO2,29.5,253.0,212.11738407306646
759,23176933,"(2,2,3,3,4,4,5,5,6,6-Decafluorocyclohexyl)methyl acrylate",C=CC(=O)OCC1C(C(C(C(C1(F)F)(F)F)(F)F)(F)F)(F)F,348.14,C10H6F10O2,26.3,454.0,220.17168976445333
760,23290045,2-Hydroxy-3-(o-phenylphenoxy)propyl acrylate,C=CC(=O)OCC(COC1=CC=CC=C1C2=CC=CC=C2)O,298.3,C18H18O4,55.8,349.0,283.9453164417461
761,67732070,11-(4'-Cyanophenyl-4''-phenoxy)undecyl acrylate,C=CC(=O)OCCCCCCCCCCCOC1=CC=C(C=C1)C2=CC=C(C=C2)C#N,419.6,C27H33NO3,59.3,536.0,424.01851569610915
762,68927558,[4-(t-Butoxycarbonyloxy)phenyl]methyl acrylate,CC(C)(C)OC(=O)OC1=CC=C(C=C1)COC(=O)C=C,278.3,C15H18O5,61.8,348.0,261.6223790172229
763,86729957,Dodecyl methacrylate 2-ethylhexyl methacrylate 2-ethylhexyl acrylate,C=CC(=O)OCCCCCCCCCCCC,637.0,C39H72O6,78.9,558.0,258.00093315899426
764,86748998,Butyl acrylate Methyl Methacrylate 2-Acetoacetoxyethyl Methacrylate,C=CC(=O)OCCOC(=O)CC(C)=O,442.5,C22H34O9,122.0,471.0,179.258572001717
765,86713021,2-((2-Hydroxyethyl)disulfanyl)ethyl acrylate,C=CC(=O)OCCSSCCO,208.3,C7H12O3S2,97.1,139.0,176.78483644291015
766,86619238,"Acrylic acid 2,2,3,4,4,4-hexafluorobutyl methacrylate t-butyl acrylate styrene",C=CC(=O)OCC(F)(F)C(F)C(F)(F)F,554.5,C26H32F6O6,89.9,526.0,162.87778797205505
767,129818970,Perfluoropentoxytetrafluoropropyl acrylate,C=CC(=O)OC(C(C(F)(F)F)(F)F)(OC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)F,506.11,C11H3F17O3,35.5,690.0,290.3147278017317
768,132276613,3-Cyano-2-oxo-2h-chromen-7-yl acrylate,C=CC(=O)OC1=CC2=C(C=C1)C=C(C(=O)O2)C#N,241.2,C13H7NO4,76.4,471.0,210.660537747521
769,129651013,"4-(Hydroxymethyl)-2,5-diphenyloxazole acrylate",C=CC(=O)OC1=CC=CC=C1C2=NC(=C(O2)C3=CC=CC=C3)CO,321.3,C19H15NO4,72.6,435.0,294.95015908389666
770,141485225,(Adamantan-1-yl)methyl 2-(hydroxymethyl)acrylate,C=CC(=O)OCC12CC3CC(CC(C3)C1)C2,250.33,C15H22O3,46.5,331.0,211.31346601275624
771,92029513,(8-Methoxy-2-oxo-2h-benzo[g]chromen-4-yl)methyl acrylate,COC1=CC2=CC3=C(C=C2C=C1)C(=CC(=O)O3)COC(=O)C=C,310.3,C18H14O5,61.8,524.0,278.13004835224075
772,22003413,Isoheptyl acrylate,CC(C)CCCCOC(=O)C=C,170.25,C10H18O2,26.3,139.0,179.112145265711
773,155509,"Lupinine, acrylate (ester)",C=CC(=O)OC[C@@H]1CCCN2[C@@H]1CCCC2,223.31,C13H21NO2,29.5,265.0,217.44558750176859
774,3019629,1-(2-Nitrophenyl)ethyl acrylate,CC(C1=CC=CC=C1[N+](=O)[O-])OC(=O)C=C,221.21,C11H11NO4,72.1,284.0,197.74205071208195
775,3019605,(2-Chloro-6-nitrophenyl)methyl acrylate,C=CC(=O)OCC1=C(C=CC=C1Cl)[N+](=O)[O-],241.63,C10H8ClNO4,72.1,289.0,199.88671235282584
776,21293197,2-Nitroethyl acrylate,C=CC(=O)OCC[N+](=O)[O-],145.11,C5H7NO4,72.1,148.0,120.79703439096886
777,131697901,"3,5-Bis(trifluoromethyl)phenyl acrylate",C=CC(=O)OC1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,284.15,C11H6F6O2,26.3,324.0,208.06852159078343
778,129858029,Azido acrylate,C=CC(=O)ON=[N+]=[N-],113.08,C3H3N3O2,40.7,147.0,90.90279678383092
779,22134261,Nitrophenyl acrylate,C=CC(=O)OC1=CC=CC=C1[N+](=O)[O-],193.16,C9H7NO4,72.1,246.0,165.73985016193384
780,68422741,Pyrrolidino acrylate,C=CC(=O)ON1CCCC1,141.17,C7H11NO2,29.5,139.0,134.46561858958444
781,21987925,Thioglycidyl acrylate,C=CC(=O)OCC1CS1,144.19,C6H8O2S,51.6,133.0,130.26108267833865
782,87489581,Dichloromethyl acrylate,C=CC(=O)OC(Cl)Cl,154.98,C4H4Cl2O2,26.3,100.0,120.97612862748169
783,22114509,Dimethyl butyl acrylate,CCCC(C)(C)OC(=O)C=C,156.22,C9H16O2,26.3,148.0,163.2993100635419
784,12705069,t-Butyl peroxy-acrylate,CC(C)(C)OOC(=O)C=C,144.17,C7H12O3,35.5,132.0,139.68726406466268
785,20474861,1-Isobutoxyethyl acrylate,CC(C)COC(C)OC(=O)C=C,172.22,C9H16O3,35.5,152.0,171.55072005224812
786,59502637,2-Benzimidazolyl acrylate,C=CC(=O)OC1=NC2=CC=CC=C2N1,188.18,C10H8N2O2,55.0,242.0,169.01202578423084
787,18183725,Dimethylethylamino acrylate,CC(C)(C)NOC(=O)C=C,143.18,C7H13NO2,38.3,135.0,141.13041795011097
788,13668181,3-Methyl-2-butenyl acrylate,CC(=CCOC(=O)C=C)C,140.18,C8H12O2,26.3,153.0,145.2649905253924
789,19706381,"trans-4-[trans-4-(2,3-Difluorophenyl)cyclohexyl]cyclohexyl acrylate",C=CC(=O)OC1CCC(CC1)C2CCC(CC2)C3=C(C(=CC=C3)F)F,348.4,C21H26F2O2,26.3,451.0,323.9881048216989
790,163826037,"2,3-dihydro-1H-inden-2-yl acrylate",C=CC(=O)OC1CC2=CC=CC=C2C1,188.22,C12H12O2,26.3,221.0,183.91558325527714
791,129695637,Methoxytriethylene glycol acrylate,COC(COCCOCCO)(O)OC(=O)C=C,250.25,C10H18O7,94.4,231.0,213.31392086545424
792,86753069,[4'-[trans-4-[3-(Trifluoromethanesulphonyloxy)-propyl]-cyclohexyl]-biphenyl-4-yloxy]-hexyl acrylate,C=CC(=O)OCCCCCCOC1=CC=C(C=C1)C2=CC=C(C=C2)C3CCC(CC3)CCCOS(=O)(=O)C(F)(F)F,596.7,C31H39F3O6S,87.3,863.0,526.7757215908143
793,169488853,2-(Tetrafluoro (trifluoromethyl)-lambda6-sulfanyl)ethyl acrylate,C=CC(=O)OCCS(C(F)(F)F)(F)(F)(F)F,276.17,C6H7F7O2S,27.3,313.0,158.1033085881514
794,129753429,"1-[4-(1,3-Diphenyl-4,5-dihydro-1h-pyrazol-5-yl)-2,3,5,6-tetrafluorophenyl]piperidin-4-yl acrylate",C=CC(=O)OC1CCN(CC1)C2=C(C(=C(C(=C2F)F)C3CC(=NN3C4=CC=CC=C4)C5=CC=CC=C5)F)F,523.5,C29H25F4N3O2,45.1,839.0,458.66090067045064
795,20594792,"2-Propenoic acid, 4-(trans-4-propylcyclohexyl)phenyl ester",CCCC1CCC(CC1)C2=CC=C(C=C2)OC(=O)C=C,272.4,C18H24O2,26.3,307.0,276.90910292998154
796,10154104,"2-Propenoic acid, 2-(ethenyloxy)ethyl ester",C=CC(=O)OCCOC=C,142.15,C7H10O3,35.5,129.0,139.0702317869595
797,11492219,"2-Propenoic acid, 2-[[(1,1-dimethylethoxy)carbonyl]amino]ethyl ester",CC(C)(C)OC(=O)NCCOC(=O)C=C,215.25,C10H17NO4,64.599,242.0,201.7534170755127
798,22400639,(8-Hydroxyquinolin-5-yl)methyl prop-2-enoate,C=CC(=O)OCC1=C2C=CC=NC2=C(C=C1)O,229.23,C13H11NO3,59.4,292.0,208.56223915164153
799,71413787,"3-(1,1,2,2,3,3,4,4,4-Nonafluorobutane-1-sulfonyl)propyl prop-2-enoate",C=CC(=O)OCCCS(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,396.23,C10H9F9O4S,68.8,574.0,256.2746258138276
800,58165347,"2-Propenoic acid, 2-(2-(2-methoxymethylethoxy)methylethoxy)methylethyl ester",CC(COC(C)COC(C)COC(=O)C=C)OC,260.329,C13H24O5,54.0,242.0,251.24480081550067
801,59245534,"6-[2,6-Difluoro-4-[4-(4-propylcyclohexyl)cyclohexyl]phenoxy]hexyl prop-2-enoate",CCCC1CCC(CC1)C2CCC(CC2)C3=CC(=C(C(=C3)F)OCCCCCCOC(=O)C=C)F,490.7,C30H44F2O3,35.5,599.0,474.2848681622097
802,57931572,Acrylic Acid 9H-fluoren-9-yl Ester,C=CC(=O)OC1C2=CC=CC=C2C3=CC=CC=C13,236.26,C16H12O2,26.3,314.0,229.39011091633108
803,15374992,Acryloxymethyltrimethylsilane,C[Si](C)(C)COC(=O)C=C,158.27,C7H14O2Si,26.3,135.0,159.67740070447286
804,4372816,2-(Acryloyloxy)ethyl acetoacetate,CC(=O)CC(=O)OCCOC(=O)C=C,200.19,C9H12O5,69.7,244.0,179.09901255939477
805,23070534,"1,3-Bis(phenylsulfanyl)propan-2-YL prop-2-enoate",C=CC(=O)OC(CSC1=CC=CC=C1)CSC2=CC=CC=C2,330.5,C18H18O2S2,76.9,312.0,310.04069208376995
806,19098703,Acrylic acid nonafluoro tert-butyl ester,C=CC(=O)OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F,290.08,C7H3F9O2,26.3,298.0,178.25762174279924
807,543279,3-(Prop-2-enoyloxy)dodecane,CCCCCCCCCC(CC)OC(=O)C=C,240.38,C15H28O2,26.3,199.0,257.9173322330569
808,22728778,"2-(2,5-Dioxopyrrolidin-1-yl)ethyl prop-2-enoate",C=CC(=O)OCCN1C(=O)CCC1=O,197.19,C9H11NO4,63.7,269.0,173.726132555263
809,20479854,"Hexane-1,1-diol; 2-propenoate",CCCCCC(O)OC(=O)C=C,172.22,C9H16O3,46.5,143.0,168.25520740282215
810,12191274,"2-Propenoic acid, 4-formyl-2-methoxyphenyl ester",COC1=C(C=CC(=C1)C=O)OC(=O)C=C,206.19,C11H10O4,52.6,249.0,189.48743995594293
811,19862056,(2-Phenyldiazenylphenyl) prop-2-enoate,C=CC(=O)OC1=CC=CC=C1N=NC2=CC=CC=C2,252.27,C15H12N2O2,51.0,335.0,241.41492009678205
812,67346638,"5-Chloro-2-(2,4-dichlorophenoxy)phenyl prop-2-enoate",C=CC(=O)OC1=C(C=CC(=C1)Cl)OC2=C(C=C(C=C2)Cl)Cl,343.6,C15H9Cl3O3,35.5,377.0,284.62834283031157
813,18629896,"2,4-Dinitrophenyl prop-2-enoate",C=CC(=O)OC1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-],238.15,C9H6N2O6,118.0,344.0,185.90794903794395
814,543286,3-(Prop-2-enoyloxy)pentadecane,CCCCCCCCCCCCC(CC)OC(=O)C=C,282.5,C18H34O2,26.3,236.0,304.9266963609547
815,21872251,"2,3,4-Tribromophenyl prop-2-enoate",C=CC(=O)OC1=C(C(=C(C=C1)Br)Br)Br,384.85,C9H5Br3O2,26.3,232.0,171.3393950750953
816,14671035,"Acrylic acid 3,3,4,4,5,5,6,6,7,7,7-undecafluoroheptyl ester",C=CC(=O)OCCC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,368.14,C10H7F11O2,26.3,452.0,235.2199842286688
817,15390035,6-(4-Hydroxyphenoxy)hexyl prop-2-enoate,C=CC(=O)OCCCCCCOC1=CC=C(C=C1)O,264.32,C15H20O4,55.8,257.0,254.46126605504006
818,11058231,"3,6,9,12,15-Pentaoxaheptadecane-1,17-diyl diacrylate",C=CC(=O)OCCOCCOCCOCCOCCOCCOC(=O)C=C,390.4,C18H30O9,98.8,362.0,357.0939875722127
819,21981399,3-Aminopropyl prop-2-enoate,C=CC(=O)OCCCN,129.16,C6H11NO2,52.3,101.0,122.98572135786775
820,100995,"3,6,9,12-Tetraoxatetradecane-1,14-diyl diacrylate",C=CC(=O)OCCOCCOCCOCCOCCOC(=O)C=C,346.37,C16H26O8,89.5,322.0,316.3864430543525
821,3017303,2-(1H-Imidazol-1-yl)ethyl methacrylate,C=CC(=O)OCCn1ccnc1,180.2,C9H12N2O2,44.1,204.0,156.83096219519027
822,22235103,"[1,1'-Biphenyl]-4,4'-diyl diacrylate",C=CC(=O)OC1=CC=C(C=C1)C2=CC=C(C=C2)OC(=O)C=C,294.3,C18H14O4,52.6,373.0,280.05943483870186
823,21895353,"2-Propenoic acid, 3-[(2-ethylhexyl)oxy]-3-oxopropyl ester",CCCCC(CC)COC(=O)CCOC(=O)C=C,256.339,C14H24O4,52.6,261.0,254.6087827419192
824,18533715,"2-Propenoic acid, 4'-cyano[1,1'-biphenyl]-4-yl ester",C=CC(=O)OC1=CC=C(C=C1)C2=CC=C(C=C2)C#N,249.26,C16H11NO2,50.1,366.0,242.2882848039752
825,58021564,Diethyl (acryloyloxymethyl)phosphonate,CCOP(=O)(COC(=O)C=C)OCC,222.18,C8H15O5P,61.8,228.0,190.2336231044966
826,15208801,3-Isocyanatopropyl prop-2-enoate,C=CC(=O)OCCCN=C=O,155.15,C7H9NO3,55.7,182.0,144.70278584002804
827,13225029,2-Methylbutan-2-yl prop-2-enoate,CCC(C)(C)OC(=O)C=C,142.2,C8H14O2,26.3,136.0,147.5316423327372
828,223954,3-(Dibutylamino)propyl prop-2-enoate,CCCCN(CCCC)CCCOC(=O)C=C,241.37,C14H27NO2,29.5,196.0,254.47990723175542
829,293395,5-Methyl-2-(propan-2-yl)phenyl prop-2-enoate,CC1=CC(=C(C=C1)C(C)C)OC(=O)C=C,204.26,C13H16O2,26.3,233.0,208.83453372164846
830,129847129,Fluorescein O-acrylate97,C=CC(=O)OC1=CC2=C(C=C1)C3(C4=CC=CC=C4C(=O)O3)C5=CC=CC=C5O2,370.4,C23H14O5,61.8,659.0,331.4755642214616
831,543287,4-(Prop-2-enoyloxy)pentadecane,CCCCCCCCCCCC(CCC)OC(=O)C=C,282.5,C18H34O2,26.3,236.0,304.9049730956179
832,22465159,"2,3-Bis(difluoroamino)propyl prop-2-enoate",C=CC(=O)OCC(CN(F)F)N(F)F,216.13,C6H8F4N2O2,32.8,200.0,159.35468354090088
833,543281,3-(Prop-2-enoyloxy)tridecane,CCCCCCCCCCC(CC)OC(=O)C=C,254.41,C16H30O2,26.3,211.0,273.7946657648772
834,543282,4-(Prop-2-enoyloxy)tridecane,CCCCCCCCCC(CCC)OC(=O)C=C,254.41,C16H30O2,26.3,211.0,273.4356375802198
835,19911713,"2,3,4-Trichlorophenyl prop-2-enoate",C=CC(=O)OC1=C(C(=C(C=C1)Cl)Cl)Cl,251.5,C9H5Cl3O2,26.3,232.0,199.06513263196666
836,21881314,"2,2-Bis[(cyclopent-1-en-1-yl)oxy]ethyl prop-2-enoate",C=CC(=O)OCC(OC1=CCCC1)OC2=CCCC2,264.32,C15H20O4,44.8,369.0,251.7889964150132
837,45091793,"(2H-1,2,3-Triazol-4-yl)methyl prop-2-enoate",C=CC(=O)OCC1=NNN=C1,153.14,C6H7N3O2,67.9,160.0,130.90067580723576
838,543283,3-(Prop-2-enoyloxy)tetradecane,CCCCCCCCCCCC(CC)OC(=O)C=C,268.4,C17H32O2,26.3,223.0,289.2580350074008
839,543284,4-(Prop-2-enoyloxy)tetradecane,CCCCCCCCCCC(CCC)OC(=O)C=C,268.4,C17H32O2,26.3,223.0,288.96754824423084
840,543288,5-(Prop-2-enoyloxy)pentadecane,CCCCCCCCCCC(CCCC)OC(=O)C=C,282.5,C18H34O2,26.3,236.0,305.3056355537616
841,543187,"2-Propenoic acid, (1-propionato)ethyl ester",CCC(=O)OC(C)OC(=O)C=C,172.18,C8H12O4,52.6,186.0,160.2216716312929
842,13878526,"Acrylic acid 3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,13-tricosafluorotridecyl ester",C=CC(=O)OCCC(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,668.19,C16H7F23O2,26.3,975.0,391.10973871611105
843,544523,(2-Propenoyloxy-3-tert-butyl-5-methyl)phenyl-(2-hydroxy-3-tert-butyl-5-methyl)phenyl-methane,CC1=C(C(=C(C=C1)C(C)(C)C)O)CC2=C(C(=CC(=C2)C)C(C)(C)C)OC(=O)C=C,394.5,C26H34O3,46.5,568.0,398.16115256389844
844,20077225,"2,2-Difluoroethyl prop-2-enoate",C=CC(=O)OCC(F)F,136.1,C5H6F2O2,26.3,112.0,110.95535768701484
845,23325021,Pyridin-2-yl prop-2-enoate,C=CC(=O)OC1=CC=CC=N1,149.15,C8H7NO2,39.2,156.0,141.67899368328844
846,15722985,3-Chloropropyl prop-2-enoate,C=CC(=O)OCCCCl,148.59,C6H9ClO2,26.3,101.0,134.57941792500537
847,251817,2-Methylphenyl prop-2-enoate,CC1=CC=CC=C1OC(=O)C=C,162.18,C10H10O2,26.3,175.0,161.82703094579227
848,10131189,"2-Propenoic acid, 2-(2-bromo-1-oxopropoxy)ethyl ester",CC(C(=O)OCCOC(=O)C=C)Br,251.07,C8H11BrO4,52.6,202.0,168.5287576117543
849,59245520,"2-Propenoic acid 3-[2,6-difluoro-4-[(trans,trans)-4'-propyl[1,1'-bicyclohexyl]-4-yl]phenoxy]propyl ester",CCCC1CCC(CC1)C2CCC(CC2)C3=CC(=C(C(=C3)F)OCCCOC(=O)C=C)F,448.6,C27H38F2O3,35.5,555.0,426.7617751178936
850,87701904,"(9Z,12Z)-Octadeca-9,12-dien-1-YL prop-2-enoate",CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)C=C,320.5,C21H36O2,26.3,329.0,347.2602011545716
851,14987130,Methoxymethyl prop-2-enoate,COCOC(=O)C=C,116.11,C5H8O3,35.5,87.7,108.71842302355832
852,11816169,1-Phenylethyl prop-2-enoate,CC(C1=CC=CC=C1)OC(=O)C=C,176.21,C11H12O2,26.3,181.0,177.67768083527412
853,543280,2-(Prop-2-enoyloxy)tridecane,CCCCCCCCCCCC(C)OC(=O)C=C,254.41,C16H30O2,26.3,211.0,274.3751740599262
854,14047273,alpha-Hydroxyethylacrylate,CC(O)OC(=O)C=C,116.11,C5H8O3,46.5,97.8,105.46214731214687
855,12803541,2-[(Bromoacetyl)oxy]ethyl prop-2-enoate,C=CC(=O)OCCOC(=O)CBr,237.05,C7H9BrO4,52.6,178.0,153.1419906365626
856,23362714,3-(Pyridin-4-yl)propyl prop-2-enoate,C=CC(=O)OCCCC1=CC=NC=C1,191.23,C11H13NO2,39.2,186.0,188.2610538686804
857,543285,2-(Prop-2-enoyloxy)pentadecane,CCCCCCCCCCCCCC(C)OC(=O)C=C,282.5,C18H34O2,26.3,236.0,304.95394178081267
