id,cmpdname,smiles_component,smiles_normalized,mw,mf,polararea,complexity,Category,Reason,Category_renormalized,Reason_renormalized
5723355,Chembrdg-BB 5562117,CCOC(=O)/C(=C\C1=CC=CC=C1OCCO)/C#N,CCOC(=O)/C(=C\C1=CC=CC=C1OCCO)/C#N,261.269,C14H15NO4,79.6,369.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
11275754,"2-Propenoic acid, 1,3-benzodioxol-5-ylmethyl ester",C=CC(=O)OCC1=CC2=C(C=C1)OCO2,C=CC(=O)OCC1=CC2=C(C=C1)OCO2,206.19,C11H10O4,44.8,251.0,Acrylate,Found Acrylate moiety,Acrylate,Found Acrylate moiety
6339118,ethyl (Z)-2-cyano-3-(4-fluoroanilino)prop-2-enoate,CCOC(=O)/C(=C\NC1=CC=C(C=C1)F)/C#N,CCOC(=O)/C(=C\NC1=CC=C(C=C1)F)/C#N,234.23,C12H11FN2O2,62.1,338.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
66905787,Methyl 2-methoxy-3-(3-nitrophenyl)prop-2-enoate,COC(=CC1=CC(=CC=C1)[N+](=O)[O-])C(=O)OC,COC(=CC1=CC(=CC=C1)[N+](=O)[O-])C(=O)OC,237.21,C11H11NO5,81.4,320.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
6263018,"ethyl (Z)-2-cyano-3-[3-(1,1,2,2-tetrafluoroethoxy)anilino]prop-2-enoate",CCOC(=O)/C(=C\NC1=CC(=CC=C1)OC(C(F)F)(F)F)/C#N,CCOC(=O)/C(=C\NC1=CC(=CC=C1)OC(C(F)F)(F)F)/C#N,332.25,C14H12F4N2O3,71.4,488.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
5935963,Ethyl ethoxycarbamidoethylthioacrylate,CCOC(=O)/C=C/SCCNC(=O)OCC,CCOC(=O)/C=C/SCCNC(=O)OCC,247.31,C10H17NO4S,89.9,243.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
1873902,"methyl (2E)-2-cyano-3-[2-(4-methoxyphenoxy)-9-methyl-4-oxo-4H-pyrido[1,2-a]pyrimidin-3-yl]prop-2-enoate",CC1=CC=CN2C1=NC(=C(C2=O)/C=C(\C#N)/C(=O)OC)OC3=CC=C(C=C3)OC,CC1=CC=CN2C1=NC(=C(C2=O)/C=C(\C#N)/C(=O)OC)OC3=CC=C(C=C3)OC,391.4,C21H17N3O5,101.0,908.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
60150254,Methyl 3-(1H-indol-7-yl)prop-2-enoate,COC(=O)C=CC1=CC=CC2=C1NC=C2,COC(=O)C=CC1=CC=CC2=C1NC=C2,201.22,C12H11NO2,42.1,262.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
2765334,"ethyl (E)-3-[2-[3-chloro-5-(trifluoromethyl)pyridin-2-yl]-2-methylhydrazinyl]-3-[(2,4-dichlorophenyl)carbamoylamino]prop-2-enoate",CCOC(=O)/C=C(\NC(=O)NC1=C(C=C(C=C1)Cl)Cl)/NN(C)C2=C(C=C(C=N2)C(F)(F)F)Cl,CCOC(=O)/C=C(\NC(=O)NC1=C(C=C(C=C1)Cl)Cl)/NN(C)C2=C(C=C(C=N2)C(F)(F)F)Cl,526.7,C19H17Cl3F3N5O3,95.6,716.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
16413462,ethyl (2Z)-2-{[3-chloro-5-(trifluoromethyl)pyridin-2-yl]sulfanyl}-3-{[2-(trifluoromethyl)phenyl]amino}prop-2-enoate,CCOC(=O)/C(=C/NC1=CC=CC=C1C(F)(F)F)/SC2=C(C=C(C=N2)C(F)(F)F)Cl,CCOC(=O)/C(=C/NC1=CC=CC=C1C(F)(F)F)/SC2=C(C=C(C=N2)C(F)(F)F)Cl,470.8,C18H13ClF6N2O2S,76.5,617.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
16805947,"6-{[(4-methylpyrimidin-2-yl)sulfanyl]methyl}-4-oxo-4H-pyran-3-yl (2E)-3-(2H-1,3-benzodioxol-5-yl)prop-2-enoate",CC1=NC(=NC=C1)SCC2=CC(=O)C(=CO2)OC(=O)/C=C/C3=CC4=C(C=C3)OCO4,CC1=NC(=NC=C1)SCC2=CC(=O)C(=CO2)OC(=O)/C=C/C3=CC4=C(C=C3)OCO4,424.4,C21H16N2O6S,122.0,752.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
44607784,(9H-Fluoren-9-YL)methyl prop-2-enoate,C=CC(=O)OCC1C2=CC=CC=C2C3=CC=CC=C13,C=CC(=O)OCC1C2=CC=CC=C2C3=CC=CC=C13,250.29,C17H14O2,26.3,327.0,Acrylate,Found Acrylate moiety,Acrylate,Found Acrylate moiety
92282920,"Propanoic acid, 3-bromo-2-methyl-, ethyl ester, (R)-",CCOC(=O)[C@@H](C)CBr,CCOC(=O)[C@@H](C)CBr,195.05,C6H11BrO2,26.3,93.1,Not Acrylate,No acrylic moiety,Not Acrylate,No acrylic moiety
59168059,methyl (2E)-3-(4-aminopyridin-3-yl)prop-2-enoate,COC(=O)/C=C/C1=C(C=CN=C1)N,COC(=O)/C=C/C1=C(C=CN=C1)N,178.19,C9H10N2O2,65.2,204.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
12337366,"2,4-Dimethyl-trans-cinnamic acid ethyl ester",CCOC(=O)/C=C/C1=C(C=C(C=C1)C)C,CCOC(=O)/C=C/C1=C(C=C(C=C1)C)C,204.26,C13H16O2,26.3,233.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
1181224,"4-methyl-2-oxochromen-7-yl (2E)-3-(2,5-dimethoxyphenyl)prop-2-enoate",CC1=CC(=O)OC2=C1C=CC(=C2)OC(=O)/C=C/C3=C(C=CC(=C3)OC)OC,CC1=CC(=O)OC2=C1C=CC(=C2)OC(=O)/C=C/C3=C(C=CC(=C3)OC)OC,366.4,C21H18O6,71.1,610.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
1185334,8-acetyl-4-methyl-2-oxochromen-7-yl (2E)-3-(4-methoxyphenyl)prop-2-enoate,CC1=CC(=O)OC2=C1C=CC(=C2C(=O)C)OC(=O)/C=C/C3=CC=C(C=C3)OC,CC1=CC(=O)OC2=C1C=CC(=C2C(=O)C)OC(=O)/C=C/C3=CC=C(C=C3)OC,378.4,C22H18O6,78.9,671.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
586422,3-Thiophene-3-YL-acrylic acid methyl ester,COC(=O)C=CC1=CSC=C1,COC(=O)C=CC1=CSC=C1,168.21,C8H8O2S,54.5,166.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
12788662,Ethyl (2E)-3-(6-methoxy-3-pyridinyl)-2-propenoate,CCOC(=O)/C=C/C1=CN=C(C=C1)OC,CCOC(=O)/C=C/C1=CN=C(C=C1)OC,207.23,C11H13NO3,48.4,228.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
278254,Ethyl 3-anilino-3-phenylprop-2-enoate,CCOC(=O)C=C(C1=CC=CC=C1)NC2=CC=CC=C2,CCOC(=O)C=C(C1=CC=CC=C1)NC2=CC=CC=C2,267.32,C17H17NO2,38.3,326.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
137705258,Ethyl 3-(5-fluoropyridin-3-yl)prop-2-enoate,CCOC(=O)C=CC1=CC(=CN=C1)F,CCOC(=O)C=CC1=CC(=CN=C1)F,195.19,C10H10FNO2,39.2,218.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
58136394,tert-Butyl (2E)-3-(4-chloro-3-nitrophenyl)prop-2-enoate,CC(C)(C)OC(=O)/C=C/C1=CC(=C(C=C1)Cl)[N+](=O)[O-],CC(C)(C)OC(=O)/C=C/C1=CC(=C(C=C1)Cl)[N+](=O)[O-],283.71,C13H14ClNO4,72.1,370.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
122907,Ethyl-4-isopropylcinnamate,CCOC(=O)C=CC1=CC=C(C=C1)C(C)C,CCOC(=O)C=CC1=CC=C(C=C1)C(C)C,218.29,C14H18O2,26.3,235.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
12641147,methyl (E)-3-(3-bromo-4-hydroxyphenyl)prop-2-enoate,COC(=O)/C=C/C1=CC(=C(C=C1)O)Br,COC(=O)/C=C/C1=CC(=C(C=C1)O)Br,257.079,C10H9BrO3,46.5,227.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
53690715,Ethyl 4-[4-(4-methylphenoxy)phenyl]-4-oxobut-2-enoate,CCOC(=O)C=CC(=O)C1=CC=C(C=C1)OC2=CC=C(C=C2)C,CCOC(=O)C=CC(=O)C1=CC=C(C=C1)OC2=CC=C(C=C2)C,310.3,C19H18O4,52.6,413.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
590030,"Ethylmalonic acid, tris(trimethylsilyl)-",CCC(=C(O[Si](C)(C)C)O[Si](C)(C)C)C(=O)O[Si](C)(C)C,CCC(=C(O[Si](C)(C)C)O[Si](C)(C)C)C(=O)O[Si](C)(C)C,348.66,C14H32O4Si3,44.8,380.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
543931,"Acrylic acid, 4-cyclopropylidenebutyl ester",C=CC(=O)OCCCC=C1CC1,C=CC(=O)OCCCC=C1CC1,166.22,C10H14O2,26.3,198.0,Acrylate,Found Acrylate moiety,Acrylate,Found Acrylate moiety
53395434,Ethyl beta-amino-beta-ethoxyacrylate hydrochloride,CCOC(=CC(=O)OCC)N,CCOC(=CC(=O)OCC)N,195.64,C7H14ClNO3,61.6,154.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
22345494,3-Bromo-4-hydroxybenzeneacrylic acid ethyl ester,CCOC(=O)/C=C/C1=CC(=C(C=C1)O)Br,CCOC(=O)/C=C/C1=CC(=C(C=C1)O)Br,271.11,C11H11BrO3,46.5,240.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
53957258,Ethyl 4-[4-(4-bromophenoxy)phenyl]-4-oxobut-2-enoate,CCOC(=O)C=CC(=O)C1=CC=C(C=C1)OC2=CC=C(C=C2)Br,CCOC(=O)C=CC(=O)C1=CC=C(C=C1)OC2=CC=C(C=C2)Br,375.2,C18H15BrO4,52.6,419.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
69174523,"Ethyl (2Z)-3-(dimethylamino)-2-(3-methyl-1,2-oxazol-5-yl)prop-2-enoate",CCOC(=O)C(=CN(C)C)C1=CC(=NO1)C,CCOC(=O)C(=CN(C)C)C1=CC(=NO1)C,224.26,C11H16N2O3,55.6,276.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
86709898,Benzyl 3-trimethylsilylacrylate,C[Si](C)(C)C=CC(=O)OCC1=CC=CC=C1,C[Si](C)(C)C=CC(=O)OCC1=CC=CC=C1,234.37,C13H18O2Si,26.3,247.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
54105706,Ethyl 2-chloro-5-nitrocinnamate,CCOC(=O)C=CC1=C(C=CC(=C1)[N+](=O)[O-])Cl,CCOC(=O)C=CC1=C(C=CC(=C1)[N+](=O)[O-])Cl,255.65,C11H10ClNO4,72.1,313.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
66985486,"Ethyl 2-(5-bromo-2,4-dimethoxybenzoyl)-3-dimethylaminoacrylate",CCOC(=O)C(=CN(C)C)C(=O)C1=CC(=C(C=C1OC)OC)Br,CCOC(=O)C(=CN(C)C)C(=O)C1=CC(=C(C=C1OC)OC)Br,386.24,C16H20BrNO5,65.099,452.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
3053846,"3,7,11,15,19,23,27,31,35,39-Decamethyltetraconta-2,6,10,14,18,22,26,30,34,38-decaenyl prop-2-enoate",CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCOC(=O)C=C)C)C)C)C)C)C)C)C)C)C,CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCOC(=O)C=C)C)C)C)C)C)C)C)C)C)C,753.2,C53H84O2,26.3,1420.0,Acrylate,Found Acrylate moiety,Acrylate,Found Acrylate moiety
5798934,4-oxo-3-phenoxy-2-(trifluoromethyl)-4H-chromen-7-yl (2E)-3-(4-nitrophenyl)-2-propenoate,C1=CC=C(C=C1)OC2=C(OC3=C(C2=O)C=CC(=C3)OC(=O)/C=C/C4=CC=C(C=C4)[N+](=O)[O-])C(F)(F)F,C1=CC=C(C=C1)OC2=C(OC3=C(C2=O)C=CC(=C3)OC(=O)/C=C/C4=CC=C(C=C4)[N+](=O)[O-])C(F)(F)F,497.4,C25H14F3NO7,108.0,896.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
6425418,"2-Propenoic acid, 2-chloro-3-(2,6-dichlorophenyl)-, ethyl ester",CCOC(=O)/C(=C/C1=C(C=CC=C1Cl)Cl)/Cl,CCOC(=O)/C(=C/C1=C(C=CC=C1Cl)Cl)/Cl,279.5,C11H9Cl3O2,26.3,268.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
2178186,methyl (Z)-3-[3-(4-methoxyphenyl)-1-phenylpyrazol-4-yl]prop-2-enoate,COC1=CC=C(C=C1)C2=NN(C=C2/C=C\C(=O)OC)C3=CC=CC=C3,COC1=CC=C(C=C1)C2=NN(C=C2/C=C\C(=O)OC)C3=CC=CC=C3,334.4,C20H18N2O3,53.4,454.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
5726966,1-oxo-1-[(4-sulfamoylphenyl)amino]butan-2-yl (2E)-3-(4-nitrophenyl)prop-2-enoate,CCC(C(=O)NC1=CC=C(C=C1)S(=O)(=O)N)OC(=O)/C=C/C2=CC=C(C=C2)[N+](=O)[O-],CCC(C(=O)NC1=CC=C(C=C1)S(=O)(=O)N)OC(=O)/C=C/C2=CC=C(C=C2)[N+](=O)[O-],433.4,C19H19N3O7S,170.0,741.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
6476072,"[(3R,4R)-4-[(E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxy-2,5-dioxo-pyrrolidin-3-yl] (E)-3-(3,4-dihydroxyphenyl)prop-2-enoate",C1=CC(=C(C=C1/C=C/C(=O)O[C@H]2C(=O)NC(=O)[C@@H]2OC(=O)/C=C/C3=CC(=C(C=C3)O)O)O)O,C1=CC(=C(C=C1/C=C/C(=O)O[C@H]2C(=O)NC(=O)[C@@H]2OC(=O)/C=C/C3=CC(=C(C=C3)O)O)O)O,455.4,C22H17NO10,180.0,758.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
6476074,"[(3S,4R)-4-[(E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxy-5-oxo-pyrrolidin-3-yl] (E)-3-(3,4-dihydroxyphenyl)prop-2-enoate",C1[C@@H]([C@H](C(=O)N1)OC(=O)/C=C/C2=CC(=C(C=C2)O)O)OC(=O)/C=C/C3=CC(=C(C=C3)O)O,C1[C@@H]([C@H](C(=O)N1)OC(=O)/C=C/C2=CC(=C(C=C2)O)O)OC(=O)/C=C/C3=CC(=C(C=C3)O)O,441.4,C22H19NO9,163.0,752.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
102582111,Shancigusin I,C1=CC(=CC=C1COC(=O)/C=C/C2=CC=C(C=C2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O,C1=CC(=CC=C1COC(=O)/C=C/C2=CC=C(C=C2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O,594.6,C28H34O14,225.0,858.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
125181913,Ligupurpuroside D,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2[C@@H](O[C@H]([C@@H]([C@@H]2O)O)O[C@H]3[C@@H]([C@H](O[C@H]([C@@H]3O)OCCC4=CC=C(C=C4)O)COC(=O)/C=C/C5=CC(=C(C=C5)O)O)O)C)O)O)O,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2[C@@H](O[C@H]([C@@H]([C@@H]2O)O)O[C@H]3[C@@H]([C@H](O[C@H]([C@@H]3O)OCCC4=CC=C(C=C4)O)COC(=O)/C=C/C5=CC(=C(C=C5)O)O)O)C)O)O)O,754.7,C35H46O18,284.0,1170.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
10444551,"2-(1,3-dioxoisoindol-2-yl)ethyl Prop-2-enoate",C=CC(=O)OCCN1C(=O)C2=CC=CC=C2C1=O,C=CC(=O)OCCN1C(=O)C2=CC=CC=C2C1=O,245.23,C13H11NO4,63.7,367.0,Acrylate,Found Acrylate moiety,Acrylate,Found Acrylate moiety
44541144,Ethyl (2E)-3-(4-bromo-2-nitrophenyl)prop-2-enoate,CCOC(=O)/C=C/C1=C(C=C(C=C1)Br)[N+](=O)[O-],CCOC(=O)/C=C/C1=C(C=C(C=C1)Br)[N+](=O)[O-],300.1,C11H10BrNO4,72.1,313.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
134128940,Ethyl (2E)-3-(3-fluoropyridin-2-yl)prop-2-enoate,CCOC(=O)/C=C/C1=C(C=CC=N1)F,CCOC(=O)/C=C/C1=C(C=CC=N1)F,195.19,C10H10FNO2,39.2,218.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
75487736,Ethyl (2E)-3-(2-fluoropyridin-3-yl)prop-2-enoate,CCOC(=O)/C=C/C1=C(N=CC=C1)F,CCOC(=O)/C=C/C1=C(N=CC=C1)F,195.19,C10H10FNO2,39.2,218.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
5458496,Murexine hydroxide,[OH-],[OH-],241.29,C11H19N3O3,56.0,258.0,Not Acrylate,No acrylic moiety,Not Acrylate,No acrylic moiety
13086546,1-Methylcyclohexyl prop-2-enoate,CC1(CCCCC1)OC(=O)C=C,CC1(CCCCC1)OC(=O)C=C,168.23,C10H16O2,26.3,178.0,Acrylate,Found Acrylate moiety,Acrylate,Found Acrylate moiety
77230263,(2E)-3-(1-methyl-1H-pyrazol-5-yl)-2-Propenoic acid ethyl ester,CCOC(=O)/C=C/C1=CC=NN1C,CCOC(=O)/C=C/C1=CC=NN1C,180.2,C9H12N2O2,44.1,204.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
71313841,4-O-Benzyl-caffeic Acid Methyl Ester,COC(=O)/C=C/C1=CC(=C(C=C1)OCC2=CC=CC=C2)O,COC(=O)/C=C/C1=CC(=C(C=C1)OCC2=CC=CC=C2)O,284.31,C17H16O4,55.8,347.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
53426370,4-[(Chloroacetyl)oxy]butyl prop-2-enoate,C=CC(=O)OCCCCOC(=O)CCl,C=CC(=O)OCCCCOC(=O)CCl,220.65,C9H13ClO4,52.6,203.0,Acrylate,Found Acrylate moiety,Acrylate,Found Acrylate moiety
53641427,Methyl 3-(5-methylthiophen-2-yl)prop-2-enoate,CC1=CC=C(S1)/C=C/C(=O)OC,CC1=CC=C(S1)/C=C/C(=O)OC,182.24,C9H10O2S,54.5,189.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
90341030,"EThyl (2E)-3-(2,6-dichloropyridin-3-yl)prop-2-enoate",CCOC(=O)/C=C/C1=C(N=C(C=C1)Cl)Cl,CCOC(=O)/C=C/C1=C(N=C(C=C1)Cl)Cl,246.09,C10H9Cl2NO2,39.2,246.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
53422786,"2,3,3-Trimethylbutan-2-yl prop-2-enoate",CC(C)(C)C(C)(C)OC(=O)C=C,CC(C)(C)C(C)(C)OC(=O)C=C,170.25,C10H18O2,26.3,185.0,Acrylate,Found Acrylate moiety,Acrylate,Found Acrylate moiety
4200299,Ethyl 3-anilino-2-cyano-3-methylsulfanylprop-2-enoate,CCOC(=O)C(=C(NC1=CC=CC=C1)SC)C#N,CCOC(=O)C(=C(NC1=CC=CC=C1)SC)C#N,262.33,C13H14N2O2S,87.4,364.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
14409444,"(S)-tert-Butyl 4-(3-methoxy-3-oxoprop-1-en-1-yl)-2,2-dimethyloxazolidine-3-carboxylate",CC1(N([C@H](CO1)/C=C\C(=O)OC)C(=O)OC(C)(C)C)C,CC1(N([C@H](CO1)/C=C\C(=O)OC)C(=O)OC(C)(C)C)C,285.34,C14H23NO5,65.099,408.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
19801836,methyl (2E)-3-[4-(methoxymethoxy)-3-nitrophenyl]prop-2-enoate,COCOC1=C(C=C(C=C1)/C=C/C(=O)OC)[N+](=O)[O-],COCOC1=C(C=C(C=C1)/C=C/C(=O)OC)[N+](=O)[O-],267.23,C12H13NO6,90.6,338.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
20785957,Methyl 3-(3-methylphenyl)prop-2-enoate,CC1=CC(=CC=C1)C=CC(=O)OC,CC1=CC(=CC=C1)C=CC(=O)OC,176.21,C11H12O2,26.3,196.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
3609923,"Ethyl 2-cyano-3-(2,3-dihydro-1,4-benzodioxin-6-yl)prop-2-enoate",CCOC(=O)C(=CC1=CC2=C(C=C1)OCCO2)C#N,CCOC(=O)C(=CC1=CC2=C(C=C1)OCCO2)C#N,259.26,C14H13NO4,68.6,409.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
2736855,Methyl 3-[3-(cyclopentyloxy)-4-methoxyphenyl]prop-2-enoate,COC1=C(C=C(C=C1)C=CC(=O)OC)OC2CCCC2,COC1=C(C=C(C=C1)C=CC(=O)OC)OC2CCCC2,276.33,C16H20O4,44.8,333.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
71330535,"2-Propenoic acid, 3-(5-formyl-2-furanyl)-, methyl ester",COC(=O)C=CC1=CC=C(O1)C=O,COC(=O)C=CC1=CC=C(O1)C=O,180.16,C9H8O4,56.5,222.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
71347199,"4-Bromo-3,3,4,4-tetrafluorobutyl prop-2-enoate",C=CC(=O)OCCC(C(F)(F)Br)(F)F,C=CC(=O)OCCC(C(F)(F)Br)(F)F,279.03,C7H7BrF4O2,26.3,230.0,Acrylate,Found Acrylate moiety,Acrylate,Found Acrylate moiety
15208675,Ethyl 2-methyl-3-(pyridin-3-yl)prop-2-enoate,CCOC(=O)/C(=C/C1=CN=CC=C1)/C,CCOC(=O)/C(=C/C1=CN=CC=C1)/C,191.23,C11H13NO2,39.2,223.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
139600407,Dfame,CN1C(=N/C(=C/C2=CC(=C(C(=C2)F)O)F)/C1=O)/C=C\C(=O)OC,CN1C(=N/C(=C/C2=CC(=C(C(=C2)F)O)F)/C1=O)/C=C\C(=O)OC,322.26,C15H12F2N2O4,79.2,576.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
1473268,(4-fluorophenyl) (E)-3-(dimethylamino)prop-2-enoate,CN(C)/C=C/C(=O)OC1=CC=C(C=C1)F,CN(C)/C=C/C(=O)OC1=CC=C(C=C1)F,209.22,C11H12FNO2,29.5,233.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
5772601,methyl (E)-3-(3-amino-1-cyano-1-phenylinden-2-yl)prop-2-enoate,COC(=O)/C=C/C1=C(C2=CC=CC=C2C1(C#N)C3=CC=CC=C3)N,COC(=O)/C=C/C1=C(C2=CC=CC=C2C1(C#N)C3=CC=CC=C3)N,316.4,C20H16N2O2,76.1,606.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
71628088,(E)-3-[4-(6-Dimethylamino-4-trifluoromethyl-pyridin-2-yl)-phenyl]-acrylic acid ethyl ester,CCOC(=O)/C=C/C1=CC=C(C=C1)C2=NC(=CC(=C2)C(F)(F)F)N(C)C,CCOC(=O)/C=C/C1=CC=C(C=C1)C2=NC(=CC(=C2)C(F)(F)F)N(C)C,364.4,C19H19F3N2O2,42.4,486.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
71628089,(E)-3-[3-(6-Dimethylamino-4-trifluoromethyl-pyridin-2-yl)-phenyl]-acrylic acid ethyl ester,CCOC(=O)/C=C/C1=CC(=CC=C1)C2=NC(=CC(=C2)C(F)(F)F)N(C)C,CCOC(=O)/C=C/C1=CC(=CC=C1)C2=NC(=CC(=C2)C(F)(F)F)N(C)C,364.4,C19H19F3N2O2,42.4,494.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
71375967,"2-Propenoic acid, 4-(4-benzoylphenoxy)butyl ester",C=CC(=O)OCCCCOC1=CC=C(C=C1)C(=O)C2=CC=CC=C2,C=CC(=O)OCCCCOC1=CC=C(C=C1)C(=O)C2=CC=CC=C2,324.4,C20H20O4,52.6,404.0,Acrylate,Found Acrylate moiety,Acrylate,Found Acrylate moiety
5880695,methyl (Z)-3-benzamido-2-cyano-3-methylsulfanylprop-2-enoate,COC(=O)/C(=C(/NC(=O)C1=CC=CC=C1)\SC)/C#N,COC(=O)/C(=C(/NC(=O)C1=CC=CC=C1)\SC)/C#N,276.31,C13H12N2O3S,105.0,430.0,Beta-Substituted,Found Beta-Substituted moiety,Beta-Substituted,Found Beta-Substituted moiety
