id,smiles,chain_size,xx,yy,zz,static_polarizability
66794674,CC/C(=C(/C1=CC=C(C=C1)/C=C/C(=O)OCC)\C2=CC3=C(C=C2)N(N=C3)C4CCCCO4)/C5=CC=CC=C5,2,1127.22452742,1346.90953974,1467.41506051,1313.8497092233335
58231717,C=CC(=O)OC1=C(C=C(C=C1)C2=CC=CC3=C2SC4=CC=CC=C34)C5=CC=CC6=C5SC7=CC=CC=C67,2,1842.98751138,1239.02920296,1152.00024405,1411.33898613
86628169,CCOC(=O)/C=C/C1=CN=C(C=N1)N[C@@H]2CCCN(C2)CC3=CC(=CC=C3)Cl,2,767.272306088,852.055685158,943.733922482,854.3539712426667
74524172,CC(C)(C)OC(=O)N1CCCC(C1)C=C(C(=O)OC)NC(=O)OCC2=CC=CC=C2,1,411.327930593,391.337790067,389.506849772,397.3908568106667
6326020,COC1=C(C=CC(=C1)/C=C/C(=O)O[C@H]2[C@@H]([C@H](O[C@@]2(CO)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)CO)O)O,0,155.739717374,288.155937532,278.653784784,240.84981323
66931798,CCOC(=O)/C=C/C1=CC=C(C=C1)NC(=O)C(C)(C)N,0,56.3141986524,213.725972726,259.737683062,176.5926181468
122514312,COC(=O)/C=C/C1=CC=CC=C1NS(=O)(=O)C2=CC=CC(=C2)C(F)(F)F,2,748.348921154,738.895906425,695.890869456,727.7118990116666
86695284,CC/C(=C(/C1=CC=C(C=C1)/C=C/C(=O)OCC)\C2=CC3=C(C=C2)N(N=N3)C4CCCCO4)/C5=CC=CC=C5,0,388.998228439,261.024057504,426.000104203,358.67413004866665
5710777,CCCCCOC1=C(C=C(C=C1)/C=C/C(=O)OC2=C(C=C(C=C2)/C=C(\C#N)/C3=CC=C(C=C3)Cl)OC)OC,1,713.28113248,770.387283573,569.538056355,684.4021574693334
12516,CCOC(=O)C=C(C)C,0,33.4853691989,94.615189087,72.0258267871,66.70879502433333
91675598,C=CCOC(=O)/C=C/C1=CC=C(O1)C2=CC=C(C=C2)Br,0,211.075382404,51.9946160474,357.748211882,206.93940344446665
168313,CCCCC(CC)COC(=O)C=C.C=CC1=CC=CC=C1,0,200.978515966,158.012628441,182.621825449,180.53765661866666
22283435,C=CC(=O)OCC1=CC(=CC=C1)OC2=CC=CC=C2,0,149.023480042,192.74584351,96.734989753,146.16810443499998
168008451,CCOC(=O)C(=C)CON1C(CCCC1(C)C)(C)C,1,259.168588186,266.532267976,279.376002812,268.35895299133335
3022446,CCCCCCCCCCCCCCCCCC(C)COC(=O)C=C,0,230.702921099,183.343517326,179.223726463,197.75672162933333
70169030,COC=C(C1=C(N=CC=C1)OC2=NN(C=C2)C3=CC=C(C=C3)Cl)C(=O)OC,0,267.24421561,311.476791424,110.575144452,229.76538382866667
59642034,C=CC(=O)OCCOC1CC2CC1C3C2C4C(C3)O4,1,245.635453233,239.520676793,274.258326693,253.1381522396667
91684946,COC1=C(C(=CC(=C1)/C=C/C(=O)OC)Cl)OCC2=CC=CC=C2,0,251.846423276,156.374280985,178.499683909,195.57346272333334
54298096,CCOC(=O)C=CC(=O)C1=CC=C(C=C1)OC2=CC=C(C=C2)C(C)C,1,538.617471306,384.299320894,338.429286992,420.448693064
86602417,CCN1C2=NC(=C(C(=C2C=N1)C3=CN=CC(=C3)C)/C=C/C(=O)OCC)C(C)C,0,237.501961902,200.805947555,287.124685044,241.81086483366667
49768589,C1=CC(=C(C=C1/C=C/C(=O)OCCCO)O)O,2,395.965989687,442.86059813,486.447366568,441.757984795
53731520,CCOC(=O)C(=CC1=C(N(C2=CC=CC=C21)C)Cl)C#N,1,285.152211302,327.851564403,274.174953409,295.72624303799995
129744746,CCOC(=O)C(=CC1=CC=C(C=C1)Br)C(=O)C2=NC3=CC=CC=C3C=C2,2,969.027946695,786.286435661,783.016477883,846.1102867463333
155899407,CCCCCCCC(CCCCCCC)N1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C5=C6C4=CC=C7C6=C(C=C5)C(=O)N(C7=O)CCCCCCOC(=O)C=C)C1=O,1,1752.5067533,693.94573118,782.130757363,1076.1944139476666
66919139,CC1=C(C=C(C=C1)C(=O)NC2CC2)N3C=NC4=C(C3=O)C=C(C=C4)/C=C/C(=O)OC,2,1064.92648867,986.547631483,924.745935494,992.0733518823334
91675738,C#CCOC(=O)/C=C/C1=CC=C(O1)C2=CC(=C(C=C2)Cl)Cl,1,426.327615523,333.378429913,309.371367193,356.35913754300003
86695284,CC/C(=C(/C1=CC=C(C=C1)/C=C/C(=O)OCC)\C2=CC3=C(C=C2)N(N=N3)C4CCCCO4)/C5=CC=CC=C5,2,1259.47650202,1267.37661036,1392.12910149,1306.3274046233335
12323447,CCOC(=O)/C=C/NC,0,60.3760821898,112.789028091,29.1112690689,67.42545978323334
118574924,CC(C1=CC=CC=C1C2=C(C3=C(S2)C=C(C=C3)O)OC4=CC=C(C=C4)/C=C/C(=O)OC)(F)F,1,463.307892519,479.55855143,612.015394081,518.29394601
5705753,CCCCOC(=O)/C=C/C1=CC=C(C=C1)N=CC2=CC=C(C=C2)OC,0,140.612039479,214.261849003,368.201397552,241.02509534466665
86631897,CS(=O)(=O)OC12CC3CC(C1)CC(C3)(C2)OC(=O)C=C,1,246.987778683,296.288136848,279.844145882,274.37335380433336
86603686,CCOC(=O)/C=C/C1=CN=C(C=C1)N[C@@H]2CCCN(C2)C(=O)C3=CC=C(C=C3)Cl,1,564.902605077,413.844001192,360.837045577,446.52788394866667
27134,CCSCCOC(=O)C=C,0,75.7210983374,44.1374740626,104.400795698,74.75312269933333
174625,CCC1(COC(OC1)C(C)(C)COC(=O)C=C)COC(=O)C=C,2,669.962183943,586.256400641,578.262541303,611.493708629
24627,C=CC(=O)OCCOCCC#N,2,278.202692275,307.107592023,309.621509659,298.3105979856667
11309854,CCOC(=O)/C=C/C1=NC=CC=N1,1,126.913358794,216.77847896,163.530555539,169.07413109766665
91684921,CCOC(=O)/C=C/C1=CC(=C(C=C1)OCC2=CC=CC3=CC=CC=C32)I,2,1157.92282541,673.154392187,762.731393104,864.6028702336666
79018071,CCOC1=CC=CC(=C1)/C=C/C(=O)OC,2,472.251379974,485.659662701,342.266809369,433.392617348
86655076,CCOC(=O)C(=CN[C@H](CO)C(C)(C)C)C(=O)C1=CC(=C(C=C1OC)F)I,0,236.26935819,166.158735127,229.037943806,210.48867904099998
19357572,C=CC(=O)OCCOCCOP(=O)(O)O,2,354.619541476,309.614822789,377.976926684,347.4037636496667
14161097,COC(=O)C(=C)N(CC=C)C(=O)C1=CC=CC=C1,1,226.305959367,204.671391628,339.375798658,256.7843832176667
21867900,CCC(=C)C(=O)OC(=O)O,0,70.7505776508,49.8702314871,51.8452624141,57.48869051733333
66590846,CC(C)(C)OC(=O)CNC1=CC=CC(=C1)C2=CN=C(N=C2)C=CC(=O)OC,2,615.730609224,859.873684235,1033.45081835,836.3517039363333
91685215,COC1=C(C(=CC(=C1)/C=C/C(=O)OCC#C)Cl)OCC2=C(C=C(C=C2)F)Cl,2,955.489306051,893.756671172,638.937049639,829.3943422873332
91675602,CC1=C(C=C(C=C1)C2=CC=C(O2)/C=C/C(=O)OCC=C)Cl,2,652.21113508,877.89888033,480.213969417,670.1079949423333
86331916,C1=C(C=NC2=C1NC=N2)/C=C/C(=O)[O-],2,178.095221851,464.763633418,455.994632254,366.284495841
91684982,CC1=CC=CC=C1COC2=C(C=C(C=C2Br)/C=C/C(=O)OCC=C)OC,2,873.616740711,625.845553682,995.437693391,831.6333292613332
58231716,C=CC(=O)OC1=C(C=C(C2=C1SC3=CC=CC=C32)C4=CC=CC5=C4SC6=CC=CC=C56)C7=CC=CC8=C7SC9=CC=CC=C89,1,663.362791502,869.876901545,1087.91196542,873.717219489
118949721,CCOC(=O)C(=C)C1=CN=C(C=C1)NC(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4,1,543.522078756,487.520979926,564.193942714,531.745667132
10561298,COC(=O)/C=C/C1=CC=C(O1)C2=CC=CC=C2,2,550.654157475,367.32781315,691.941634112,536.641201579
45120227,CC(C)C(=O)NCCOC(=O)C=C,0,71.7556903383,88.5282742565,93.7121136643,84.66535941970001
59754783,CCOC(=O)/C=C/C1=CC2=CC(=CN=C2N1CC3=CC=C(C=C3)Cl)OC,2,691.184865766,954.014279687,756.633723709,800.6109563873333
138455305,CC1(CC(=CC(N1O)(C)C)/C=C/C(=O)OCCC2=CC=CC=C2)C,2,733.73300793,666.963718305,670.237829086,690.3115184403333
53259407,CCOC(=O)/C=C/C1=NC=C(C=C1)Br,1,275.548715473,156.053735815,202.185113963,211.26252175033332
13010829,CCOC(=O)/C=C\C1=CC=C(C=C1)OC,1,187.956849453,205.818128643,252.569703959,215.44822735166667
54311286,C=CC(=O)OC(CSCC1=CC=CC=C1)CSCC2=CC=CC=C2,2,826.057208272,694.501421432,788.348811079,769.6358135943333
67272241,CC1=C(C=CC(=C1)/C=C/C(=O)OC)Br,2,517.242589854,430.831014089,338.701172079,428.9249253406667
129844791,CCOC(=O)C(=CC1=CC=C(C=C1)OCC2=NC3=CC=CC=C3N2C)C(=O)C,0,240.131568194,198.166376809,238.606050736,225.63466524633336
129769486,CCOC(=O)C=CC1=CC=C(O1)C(=O)C,2,407.815751025,477.539333793,356.866523961,414.073869593
95910413,COC(=O)/C=C/C1=CC(=C(O1)C2=C(C=C(C=C2)Br)Br)Br,1,182.81561058,390.57822741,477.960918106,350.45158536533336
5367785,C/C=C(\C)/C(=O)OC/C=C(\C)/CCC=C(C)C,1,265.518972096,273.310182181,262.135458228,266.98820416833337
154827797,CCOC(=O)/C=C/C1=CC(=CC=C1)C(=O)N2CCOCC2,0,163.39143678,185.968678389,154.346676467,167.90226387866667
5284444,COC1=C(C=CC(=C1)/C=C/C(=O)OCCC2=CC=CC=C2)O,1,289.172817524,369.174618242,271.302905321,309.883447029
122533945,COC(=O)/C=C/C1=CC=CC=C1NC2=NC3=CC=CC=C3N2,0,220.079306097,314.275934175,94.8201097589,209.72511667696665
131699997,CCOC(=O)/C=C/C1=CC=NC=C1.Cl,0,173.858957517,139.160798129,22.4508007616,111.82351880253334
91684862,COC(=O)/C=C/C1=CC(=C(C=C1)OCC2=CC=C(C=C2)Br)Cl,2,596.939617069,598.995238737,927.356878649,707.763911485
91685627,COC1=C(C=C(C=C1)/C=C/C(=O)OCC#C)OCC2=CC=C(C=C2)Cl,1,399.048650565,434.393940492,275.514473442,369.65235483300006
11820291,CC1=CC=C(C=C1)C(C(=C)C(=O)OC)O,1,205.60080067,204.22259807,239.330274292,216.38455767733333
67376329,CC(C)(C)OC(=O)NC1=CC=CC(=C1)C(=C)C(=O)OC,0,130.674191807,114.787662568,202.430267695,149.29737402333333
91684638,CC1=CC=CC=C1COC2=C(C=C(C=C2)/C=C/C(=O)OC)Br,1,369.560626813,270.924915075,380.980154152,340.4885653466667
117719372,C[C@@H]1CC2=C([C@H](N1)C3=CC=C(C=C3)/C=C/C(=O)OC)NC4=CC=CC=C24,2,1021.64098069,738.741550753,743.282948037,834.5551598266667
122170316,CCOC(=O)/C=C(/C1=CC=C(C=C1)F)\NC2=CC=C(C=C2)[N+](=O)[O-],2,751.953463207,679.747191624,641.133895306,690.9448500456666
86618836,CCOC(=O)/C=C/C1=CN(N=C1OCC2=CC=CC=C2)C,0,125.536237328,187.341972729,196.362714754,169.746974937
14468514,CCOC(=O)C(=C)CCI,2,309.898601679,369.131930111,274.198542227,317.7430246723333
138114456,CC(C=CC(=O)N(C1=CC=CC=C1)C2=CC=CC=C2)OC(=O)C=CC3CCCC4(C3)OCCO4,2,966.30359255,1125.92842421,1102.50370802,1064.91190826
1646689,C1=CC=C(C=C1)OC2=CC=CC(=C2)COC(=O)/C=C/C3=CC=C(C=C3)OCC4=CC=CC=C4Cl,0,371.07104156,209.65873289,304.655557174,295.1284438746667
91684641,CC1=CC=CC=C1COC2=C(C=C(C=C2)/C=C/C(=O)OCC=C)Cl,1,405.736998596,328.615789769,352.692959439,362.34858260133325
72206502,CCOC(=O)/C=C(/C1=CC=C(C=C1)C#N)\N,1,233.696034446,214.669417066,237.740839555,228.70209702233333
23467942,CC1=CC(=C(C=C1)OC(=O)C=C)N2N=C3C=CC=CC3=N2,2,678.774675913,623.669506549,771.116493634,691.186892032
91675654,COC1=C(C=CC(=C1)[N+](=O)[O-])C2=CC=C(O2)/C=C/C(=O)OCC=C,1,509.06681022,200.940258467,358.469937143,356.15900194333335
129824099,CC(C)(C(=O)OC12CC3CC(C1)CC(C3)(C2)OC(=O)C=C)Br,2,652.028188045,548.283015074,663.203666156,621.1716230916667
82699,C=CC(=O)OCC1=CC=CO1,0,78.9742378307,76.5982875949,50.6348410476,68.7357888244
22824801,C1=C(NC=N1)/C=C/C(=O)O.C(C[C@@H](C(=O)O)N)CN=C(N)N,0,96.0395057424,155.752759492,257.036616369,169.60962720113332
86627140,CC(=O)C1=C(C=C2[C@@](C1=O)(C3=C(O2)C(=C(C=C3O)OC)C(=O)NCC4=CC(=CC5=CC=CC=C54)/C=C/C(=O)OC)C)O,1,709.350677925,766.169295752,548.577385308,674.6991196616667
13208556,CCOC1=CC=C(C=C1)/C=C/C(=O)OC,2,431.969459077,470.12202836,415.912388532,439.334625323
3023748,CCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)C=C,2,999.627373095,1012.3456496,952.153879237,988.042300644
59526490,COC(=O)/C=C/C1=C(N=C(C=C1)C(F)(F)F)N2CCCCC2,0,111.886796913,167.694672485,208.243724144,162.60839784733335
53929170,COC1=NC=C(C=C1)C=CC(=O)OC,0,199.513243625,19.6560743633,123.860101957,114.34313998176667
91685540,CCOC(=O)/C=C/C1=CC(=CC=C1)OCC2=C(C=C(C=C2)Cl)Cl,2,718.404836179,599.390372046,790.542519813,702.7792426793334
137332459,CC(C)(C)OC(=O)C(=CC1=CC=C(C=C1)O)C#N,0,160.464280788,80.0908553992,188.906366294,143.1538341604
69903683,CC(C)OC1=NC(=CC(=O)N1OCC2=CC=CC=C2C(=COC)C(=O)OC)C(F)(F)F,0,206.607056467,221.455530395,167.304046617,198.45554449300002
636975,C[C@]12[C@@H](CCC([C@@]1(CC=C([C@@H]2C=O)C=O)O)(C)C)OC(=O)/C=C/C3=CC=C(C=C3)OC,0,266.207903655,215.903325595,263.34049173,248.48390699333333
17258,CCCCCCCCOC(=O)C=C,2,381.512381822,376.051670177,394.294294311,383.9527821033333
164510945,CC(C)(C)OC(=O)C(=C)C1=CC(=CC(=C1)Cl)F,2,462.185483339,459.553074194,551.489389278,491.0759822703333
66743816,CC(C)(C)OC(=O)/C=C/C1=C(C=CC(=C1)Cl)OC(F)F,0,55.1691289386,171.080738435,228.850202974,151.70002344920002
917020,CC1=C(C(=O)NC(=O)N1)/C=C/C(=O)OC,0,23.0397061311,155.588677977,159.002539676,112.54364126136666
3004602,CCOC(=O)/C(=C\N1C2=C(C=CC(=C2)[N+](=O)[O-])NC1=S)/C(=O)C3=CC=CC=C3,2,1034.48953639,620.502649113,829.561109147,828.1844315499999
86602515,CCOC(=O)/C=C/C1=CN(N=C1C2=CC=C(C=C2)F)CC3=CC=CC=C3,0,158.553681519,210.00081345,280.289328692,216.28127455366666
91684916,CCOC(=O)/C=C/C1=CC(=C(C=C1)OCC2=CC=CC3=CC=CC=C32)Br,1,410.765251716,461.049641547,399.186437858,423.6671103736667
69566088,CCOC(=O)/C=C/C1CCC(CC1)C,1,211.5534493,212.466881192,185.53681751,203.18571600066664
1361771,CCOC(=O)/C=C/C1=C(N(C(=O)N(C1=O)C(=O)C2=CC=CC=C2)C(=O)C3=CC=CC=C3)C,0,224.585918885,251.850531572,311.332697187,262.58971588133335
168277,CCOC(=O)C=C.C=CC(=O)O,0,97.1358181199,81.1367548476,39.4771513596,72.58324144236667
122514389,COC(=O)/C=C/C1=CC=CC=C1NCC2=CC=CC(=C2)CCC(=O)N,0,267.431098901,217.373864743,119.58703901,201.46400088466666
95910397,C#CCOC(=O)/C=C/C1=CC=C(O1)C2=C(C=C(C=C2)Br)Cl,2,659.187803319,731.614000233,738.478918042,709.7602405313334
39850,C=CC(=O)OC1C=CC2C1C3CC2C=C3,0,97.643300039,122.059335993,105.077638498,108.26009151
14537149,COC1=C(C=C(C=C1)/C=C/C(=O)OC)OCC2=CC=CC=C2,1,341.317111983,410.26895201,234.767984167,328.78468272000003
169409601,CCOC(=O)/C(=C(\NC1=NC(=C(S1)C(=O)NC2=CC=CC=C2C)C)/SC)/C#N,2,692.709557173,957.852844989,1175.30803458,941.9568122473333
59186923,CC(C)(C)OC(=O)/C=C/C1=C(C=C(C=C1)C#N)OC,2,611.044303344,612.530365204,469.85935779,564.4780087793333
86278419,CCOC(=O)/C=C/C1=C(C=CC(=C1)Br)N,0,184.371304701,61.3483250939,154.655188372,133.4582727223
163284865,COC(=O)/C=C/C1=CC(=C(C=C1)OC(F)(F)F)Br,1,301.8192157,235.119211076,142.626662114,226.52169629666665
70034263,CCOC(=O)C=CC1(CCC2(CC1)OCCO2)C3=C4C(=C(C=C3)OC)OCCO4,1,322.261461835,455.346462065,458.089048747,411.8989908823334
69159148,CCOC(=O)/C=C/C1=C(C=CC(=C1)Cl)N,2,437.357747915,374.992267452,462.430183764,424.9267330436667
2178805,CCOC(=O)/C(=C/C1=CC=C(C=C1)Cl)/NC(=O)C2=CC=CO2,2,680.22822421,711.73569574,516.252960181,636.0722933769999
86617608,CCOC(=O)/C=C/C1=C(C=C(C=C1)O)OC2=C(C=C(C=N2)C(F)(F)F)Cl,2,663.800071835,687.489270507,782.397018027,711.2287867896666
86642678,CCCCOC(=O)/C=C/C1=CNC=C1,2,426.449692174,290.204520715,429.696459278,382.1168907223334
163323097,CCCCOC(=O)/C=C/C1=CC=CC=C1N2C(=O)C3=CC=CC=C3C=N2,1,397.221944616,465.947997163,359.028842465,407.399594748
86603714,COC1=CC=CC=C1CN2CC[C@H](C2)NC3=NC=C(N=C3)/C=C/C(=O)OC,2,764.523214238,790.167935089,780.870456662,778.5205353296666
75527598,COC(=O)/C(=C/NC1=CC2=C(C=C1)OCO2)/S(=O)(=O)C3=CC=CC=C3,0,179.79893774,224.848729082,241.780332685,215.47599983566667
59242216,C[C@H](C(=O)NCC1CCCCC1)NC2=C(C=C(C=N2)/C=C/C(=O)OC)Cl,2,790.120064503,697.828581641,790.441593546,759.4634132300001
820517,CCOC(=O)/C=C/C1=CN(C2=CC=CC=C21)C,2,470.342835086,616.670957494,428.174698254,505.06283027800004
86600780,CCCCCCCCCCCCCCCCCCCCOC(=O)C=C.CCCCCCCCCCCCOC(=O)C(=C)C.C1=CC(=O)OC1=O,2,1614.87826948,1680.46633436,4330.47892867,2541.941177503333
91684498,C=CCOC(=O)/C=C/C1=CC=C(C=C1)OCC2=CC=CC=C2,1,362.465999175,299.712232802,311.997975653,324.72540254333336
66857939,CC1CCC(C(=C1)/C=C/C(=O)OC)(C)C,1,219.681582872,218.512598969,228.344421496,222.1795344456667
564417,C=CC(=O)OCCCCC=C1CC1,2,410.497178041,392.189225959,356.980613582,386.55567252733334
54105706,CCOC(=O)C=CC1=C(C=CC(=C1)[N+](=O)[O-])Cl,2,516.342892053,421.328155922,498.764096072,478.81171468233333
92063957,CN1C=NC2=C1C=CC(=C2)OC(=O)C=CC3=CC4=C(C=C3)OCO4,2,865.068858715,878.758339459,413.543943266,719.1237138133333
17787778,CCCCCC(OC(=O)C=C)OC(=O)C=C,2,437.372601833,436.137166925,408.109762571,427.206510443
5376072,COC1=CC2=C(C=C1)C=CC(=C2/C=C/C(=O)OC)OC,1,348.688354868,230.025223567,383.487971851,320.73385009533337
10618222,CC(C)(C)OC(=O)N/C(=C\C1=CC(=CC=C1)Br)/C(=O)OC,0,172.981311806,67.7896219741,282.836893015,174.53594226503333
44438067,CCCCCCCCOC1=CC=C(C=C1)NC(=O)C(CCCN)NC(=O)[C@@]2(C[C@H]([C@H]([C@@H](C2)OC(=O)/C=C/C3=CC(=C(C=C3)O)O)O)O)O,2,1304.53769533,1419.21009374,1438.42775646,1387.39184851
137701058,CCOC(=O)C=C(C1=CC=C(O1)CN2CCOCC2)P(=O)(OCC)OCC,0,219.539846713,147.709665226,248.586428997,205.27864697866667
136383535,CCOC(=O)C(=C(C1=CC(=C(C(=C1F)Cl)F)[N+](=O)[O-])O)C=NC2CC2,1,309.993413013,283.66232326,405.430549293,333.02876185533336
2063485,CC(=O)/C(=C\C1=CC(=CC=C1)[N+](=O)[O-])/C(=O)OCCOC,1,284.75531171,272.769931007,263.608872945,273.71137188733337
155887565,CC(C)(C)OC(=O)/C=C/C1=C(C(=CC=C1)F)Br,1,263.059806945,237.449547207,228.957584932,243.15564636133334
59434119,CCOC(=O)/C=C/C1=C(C=C(C=C1F)N(CC2=CC=CC=C2)CC3=CC=CC=C3)F,1,524.417158465,388.126546942,444.270194515,452.271299974
637541,C1=CC(=CC(=C1)O)/C=C/C(=O)O,2,334.465013802,315.868245237,300.451363033,316.92820735733335
129712286,C=CC(=O)OCCCCCCCCCCCCCCS(=O)(=O)O,1,363.721779634,318.644646838,327.111390202,336.492605558
118574971,CC(C)(C)OC(=O)/C=C/C1=CC=C(C=C1)OC2=C(SC3=C2C=CC(=C3)O)C4=CC=CC=C4C(F)F,0,301.78053345,370.012902397,256.454154623,309.41586349
86606660,CCOC(=O)/C=C/C1=C(C=CC(=C1)Br)N2CCCCC2C,1,362.78993349,263.055424945,357.655896808,327.83375174766667
786063,CCOC(=O)/C(=C/C1=C(N(C2=C1C=C(C=C2)[N+](=O)[O-])C)C)/C(=O)C,0,192.335871291,195.260258817,202.885708298,196.82727946866666
14389411,C1=CC=C(C=C1)CCOC(=O)/C=C/C2=CC=C(C=C2)O,0,159.767264221,138.957248251,203.171233284,167.29858191866666
736681,CCOC(=O)/C=C/C1=CC(=C(C=C1)O)OC,1,229.370779413,209.943474934,223.0525174,220.7889239156667
49799788,CC1=NC=C(N1CCOC(=O)/C=C/C2=CC(=CC=C2)OC)[N+](=O)[O-],2,746.624612489,498.788621997,717.787168463,654.4001343163333
1822208,CC1=C(C(=CC=C1)N=CC2=CC(=C(C(=C2)Br)OC(=O)/C=C/C3=CC=C(C=C3)[N+](=O)[O-])Br)C,1,666.832501978,586.877267472,450.766567482,568.1587789773333
129851950,C=CC(=O)OCC1=CC(=CC(=C1)Br)Br,0,109.292699924,126.945861683,95.6708475423,110.63646971643334
129767524,CCOC(=O)C=C(C1=CC(=C(O1)C)CCl)P(=O)(OCC)OCC,2,682.411955566,670.100081896,627.841754232,660.1179305646666
19098703,C=CC(=O)OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F,0,83.3762237367,50.2142322228,58.2787562115,63.95640405699999
5356373,CCOC(=O)/C(=C\NC1=CC=C(C=C1)C)/C#N,2,494.536671195,595.367619173,391.676321317,493.860203895
91684520,CCOC(=O)/C=C/C1=CC=C(C=C1)OCC2=CC(=CC=C2)F,1,335.666041788,402.369389553,241.681242422,326.57222458766665
58745796,CCOC(=O)/C=C/C1=CC=C(C=C1)NC(=O)C2(CCCC2)N,1,265.63928085,378.627776423,357.273352165,333.846803146
164510937,CC(C)(C)OC(=O)C(=C)C1=CC=C(C=C1)S(=O)(=O)C,0,116.897918616,138.782477068,193.234563994,149.63831989266666
543200,CC(C)(C1CC1=C)OC(=O)C=C,0,62.4975163925,82.5857345556,114.456816806,86.51335591803333
22114509,CCCC(C)(C)OC(=O)C=C,0,102.520496953,73.6307170621,63.6133509193,79.9215216448
91685549,COC(=O)/C=C/C1=CC(=CC=C1)OCC2=CC=C(C=C2)Cl,0,114.217186358,173.436653381,247.013360173,178.22239997066666
163323096,CC(C)(C)OC(=O)/C=C/C1=CC=CC=C1N2C(=O)C3=CC=CC=C3C=N2,0,95.6821831555,302.792320167,270.347471875,222.94065839916667
14014480,CCOC(=O)/C=C/C1=CC(=C(C=C1)F)OC2=CC=CC=C2,0,229.758923489,83.3791870908,209.588260336,174.2421236386
91684685,C=CCOC(=O)/C=C/C1=CC(=C(C=C1)OCC2=CC=CC=C2F)Cl,1,370.74758818,390.675783245,298.509257922,353.310876449
1476516,CC1=CC(=NC2=C1C(=C(S2)/C=C/C(=O)OC)N)C,2,640.21608988,611.213367542,563.562128787,604.9971954030001
18612925,COC1=CC=C(C=C1)S(=O)(=O)N(CC2=CC=CC=C2NC(=O)COC3=CC=CC=C3)C(=C)C(=O)OC,1,531.109348826,559.388077933,584.623034395,558.3734870513334
69792510,CCOC(=O)C=CC1=CC(=C(C=C1)OC)Br,0,144.03356012,114.845085963,164.959602498,141.27941619366666
91685626,COC1=C(C=C(C=C1)/C=C/C(=O)OCC#C)OCC2=CC(=C(C=C2)Cl)Cl,0,249.736075926,199.291092179,212.740477207,220.589215104
59683351,CCOC(=O)/C(=C/C1=CN=CS1)/N=[N+]=[N-],0,171.1271269,160.221482139,53.7533875349,128.3673321913
59464778,CCOC(=O)C=CC1=C(C=C(C=C1)SC2=CC=CC(=C2)OCC3=CC=CC=C3)Cl,1,541.145715054,331.811465099,590.222210527,487.72646355999996
169409574,CCOC(=O)/C(=C(\NC1=NC(=C(S1)C(=O)NC2=CC=CC=C2)C)/SC)/C#N,2,611.896482737,1050.18039118,1053.38374223,905.1535387156667
163323089,CCOC(=O)/C=C/C1=C(C=CC(=C1)Br)N2C(=O)C3=CC=CC=C3C=N2,1,490.109319165,349.895640875,401.343508016,413.7828226853333
54542510,C=CC(=O)OC12CC3CC(C1)CC(C3)C2O,1,201.386044249,215.989322689,229.773563414,215.71631011733334
168390,CCOC(=O)C=C.C=CC1=CC=CC=C1.C=CC(=O)O,0,179.091360318,139.759051948,108.394840139,142.415084135
72952852,CCOC(=O)C(=CN(C)C)C(=O)C1=CN=C(C=C1Cl)Cl,0,123.289164876,132.918381229,226.923933298,161.04382646766666
3005356,CC1=C(C(=N)OC2=CC=CC=C12)/C(=C(\C#N)/C(=O)OC)/N,1,232.760920587,383.398440171,320.9099562,312.356438986
156595944,CC1=CC(=C(C=C1)C(C)C)OC(=O)C(=C)C(C2=CC=CC=C2[N+](=O)[O-])O,0,185.679967449,216.396227754,163.357652204,188.47794913566668
91685156,COC1=C(C=CC(=C1)/C=C/C(=O)OCC=C)OCC2=CC=C(C=C2)Cl,1,308.88263571,369.452805942,436.253521274,371.5296543086667
91675626,CC1=C(C=CC(=C1)C2=CC=C(O2)/C=C/C(=O)OCC#C)Br,2,698.456917958,737.95735972,727.051178674,721.1551521173333
139030441,CCCCC1=C(C2=CC=CC=C2O1)/C=C/C(=O)OC,2,489.713294775,581.242343672,628.853553927,566.6030641246666
91684948,COC1=C(C(=CC(=C1)/C=C/C(=O)OCC=C)Br)OCC2=CC=CC=C2,0,212.132042719,118.726938566,303.921580754,211.59352067966665
121394638,CCOC(=O)/C=C/C1=C2N=C(C=CN2N=C1)N3CCC[C@@H]3C4=C(C=CC(=C4)F)F,0,318.515154428,243.03408378,133.027335835,231.525524681
5376196,CN1C2=CC=CC=C2C(C1=O)/C(=C(\C#N)/C(=O)OC)/NCCO,2,690.07032439,693.730682157,566.503838237,650.101614928
129799476,CCOC(=O)C(=CC1=C(C2=C(OC(=C2C(=O)C=C1)C)C)O)C#N,0,205.922941683,96.3973006849,289.675154925,197.3317990976333
91685538,COC(=O)/C=C/C1=CC(=CC=C1)OCC2=CC=CC=C2Cl,1,319.843255364,331.5648402,277.02874935,309.47894830466663
43186428,COC(=O)C(=C)C(C1=CC=CC(=C1)C#N)O,2,290.654134151,452.123043794,601.294829061,448.0240023353333
168258165,CCOC(=O)/C=C/C1(CNC1)F,1,140.156119081,150.284596749,153.10672856,147.84914813
